Aéroport de Reims - Prunay,ZZZZ,"49.2083857948,4.1534892994",9999
Feurs Chambéon Airport,LFLZ,"45.7036017950,4.2011098994",9999
Aeroport de Menorca,ZZZZ,"39.8628999953,4.2201999994",9999
San Luis Aerodrome,LESL,"39.8652349953,4.2546493994",9999
Saulieu Liernais Airport,LFEW,"47.2393989949,4.2658299994",9999
Saint-Remy Airport,LFFZ,"50.0582999948,4.2819399994",9999
Saint-Galmier Airport,ZZZZ,"45.6056765950,4.3036149994",9999
Virelles Airport,ZZZZ,"50.1177787948,4.3305558994",9999
Aéroport de Ruoms,ZZZZ,"44.4448063951,4.3319238994",9999
Woensdrecht,EHWO,"51.4361723948,4.3367773994",9999
Aérodrome de Froidchapelle,ZZZZ,"50.1763877948,4.3522219994",9999
Châlons Ecury Sur Coole Airport,LFQK,"48.9061011949,4.3541697994",9999
Rethel Airport,ZZZZ,"49.4818992948,4.3647198994",9999
Mourmelon Airport,ZZZZ,"49.1114005948,4.3669399994",9999
Aubenas-Ardèche Méridional Airport,ZZZZ,"44.5442008951,4.3721899994",9999
ULM Confluence,ZZZZ,"50.5437007948,4.3805625994",9999
Uzès Airport,ZZZZ,"44.0847014951,4.3952798994",9999
Aérodrome,LESL,"48.0679259949,4.4095961994",9999
Bar Sur Seine Airport,ZZZZ,"48.0668982949,4.4136099994",9999
ULM Baisy-Thy,ZZZZ,"50.5690893948,4.4350762994",9999
Brienne-le-Château Airport,LFFN,"48.4289512949,4.4799005994",9999
Brussels Airport,EBBR,"50.8991208948,4.4909763994",9999
Brasschaat,EBBT,"51.3445803948,4.5025271994",9999
Claveisolles Airport,ZZZZ,"46.0780562950,4.5472220994",9999
Seppe,LIMP,"51.5542741948,4.5482880994",9999
Seppe Airport,EHSE,"51.5554839948,4.5547858994",9999
Pouilly Maconge Airport,ZZZZ,"47.2214011949,4.5611099994",9999
La Jasserie Airport,ZZZZ,"45.3891146950,4.5790908994",9999
Châtillon Sur Seine Airport,LFQH,"47.8464011949,4.5805601994",9999
Zweefvliegveld Castricum,ZZZZ,"52.5364989948,4.6272707994",9999
Villefranche - Tarare Airport,LFHV,"45.9200202950,4.6331942994",9999
Matagne la Petite - Ulmodrome,ZZZZ,"50.1041582948,4.6370782994",9999
Aéroport de Charleville-Mézières - Belval,ZZZZ,"49.7842884948,4.6457892994",9999
Pont St Esprit Airport,ZZZZ,"44.2694015951,4.6533297994",9999
Vitry Le François Vauclerc Airport,LFSK,"48.7033004949,4.6844400993",9999
Lyon Brindas Airport,ZZZZ,"45.7117003950,4.6977800993",9999
18R/36L - Polderbaan,ZZZZ,"52.3438235948,4.7073396993",9999
Belleville Villié Morgon Airport,ZZZZ,"46.1427993950,4.7147197993",9999
Montélimar - Ancône Airport,LFLQ,"44.5835990951,4.7405600993",9999
Oostmalle,EBZR,"51.2672619948,4.7575514993",9999
Aérodrome de Namur/Suarlée,ZZZZ,"50.4886994948,4.7691460993",9999
De Kooy,EHKD,"52.9191799947,4.7824599993",9999
Mâcon-Charnay Airport,LFLM,"46.2951011950,4.7957701993",9999
Aérodrôme de Chalon-Champforgeuil,ZZZZ,"46.8261012949,4.8202157993",9999
Juvancourt Airport,ZZZZ,"48.1150016949,4.8208298993",9999
Saint-Rambert-d'Albon Airport,LFLR,"45.2560996950,4.8258299993",9999
Le Mazet De Romanin Airport,ZZZZ,"43.7689017951,4.8936099993",9999
BA 113,LFSI,"48.6368753949,4.9032485993",9999
Valréas Visan Airport,LFNV,"44.3368987951,4.9080600993",9999
Weelde,EBWE,"51.3931316948,4.9591635993",9999
Aérodrome Valence Chabeuil,ZZZZ,"44.9160403950,4.9663410993",9999
Nuits St Georges Airport,ZZZZ,"47.1431006949,4.9691700993",9999
Tournus Cuisery Airport,ZZZZ,"46.5628013950,4.9766697993",9999
Aérodrome d'Eyguières,ZZZZ,"43.6580975951,5.0119081993",9999
Florø lufthamn,ZZZZ,"61.5855204948,5.0228713993",9999
Sovet,USHS,"50.2875442948,5.0394878993",9999
Sedan Douzy Airfield,ZZZZ,"49.6609804948,5.0428469993",9999
Chaumont-Semoutiers Air Base,ZZZZ,"48.0829981949,5.0499204993",9999
Diest Schaffen Airfield,ZZZZ,"51.0037504948,5.0661778993",9999
Avernas-le-Bauduin Airport,ZZZZ,"50.7068678948,5.0689135993",9999
Aérodrome de Carpentras,ZZZZ,"44.0232175951,5.0894270993",9999
Aerodrome Romans St Paul,ZZZZ,"45.0625011950,5.0960073993",9999
Couthuin Airport,ZZZZ,"50.5388984948,5.1091699993",9999
Aérodrome d'Aubenasson,ZZZZ,"44.6944999950,5.1511101993",9999
Chaumont Airport,ZZZZ,"48.0769004949,5.1513900993",9999
Aérodrome de Berre - La Fare,ZZZZ,"43.5359046951,5.1796707993",9999
Bar Le Duc Airport,ZZZZ,"48.8684664949,5.1858666993",9999
Til Châtel Airport,LFET,"47.5461297949,5.2110724993",9999
Aéroport de Marseille Provence,ZZZZ,"43.4370544951,5.2168292993",9999
Balen Keiheuvel,EBKH,"51.1801722948,5.2192750993",9999
"Bergen lufthavn, Flesland",ZZZZ,"60.2903874948,5.2271051993",9999
Aérodrome de l'Escoulin,ZZZZ,"44.8250007950,5.2333330993",9999
Soesterberg,EHSB,"52.1290510948,5.2730059993",9999
Bourg-Ceyzériat,LFHS,"46.2038938950,5.2880846993",9999
Langres Rolampont Airport,LFSU,"47.9655990949,5.2950000993",9999
Aérodrome de Saint-Jean-en-Royans,ZZZZ,"45.0256214950,5.3104903993",9999
"Stord Airport, Sørstokken",ENSO,"59.7935863947,5.3399704993",9999
Eindhoven Airport,EHEH,"51.4587534948,5.3918524992",9999
Aérodrome de la Motte Chalançon,ZZZZ,"44.4957999951,5.4028501992",9999
Aérodrome de Saint-Hubert,ZZZZ,"50.0367402948,5.4035381992",9999
Os Vaksinen Ulven Airport,ZZZZ,"60.1919532948,5.4202614992",9999
Liège Airport,EBLG,"50.6380518948,5.4432999992",9999
Kleine Brogel,EBBL,"51.1663549948,5.4674929992",9999
Verdun-Le Rozelier,LFGW,"49.1220922948,5.4675700992",9999
Lons Le Saulnier Courlaoux Airport,ZZZZ,"46.6761016949,5.4711098992",9999
Neerpelt,ZZZZ,"51.2119445948,5.4786109992",9999
Lelystad Airport,EHLE,"52.4557206948,5.5245231992",9999
Nistelrode Airport,ZZZZ,"51.6834429948,5.5485871992",9999
Longuyon Villette Airport,LFGS,"49.4840099948,5.5748721992",9999
Longuyon Villette Airport,LFGS,"49.4840100948,5.5748721992",9999
Zutendaal,EBSL,"50.9486681948,5.5904250992",9999
Kempen Airport,EHBD,"51.2563999948,5.6018999992",9999
Wonck Airport,ZZZZ,"50.7783011948,5.6166700992",9999
Gray St Adrien Airport,ZZZZ,"47.4332999949,5.6227797992",9999
"Stavanger lufthavn, Sola",ZZZZ,"58.8787071947,5.6358659992",9999
Aérodrome de Grand Terrus,ZZZZ,"44.4227790951,5.6441668992",9999
Aérodrome de Oyonnax-Arbent,ZZZZ,"46.2792014950,5.6674999992",9999
Zweefvliegclub Flevo,ZZZZ,"52.4304561948,5.6769303992",9999
Neufchâteau Airport,ZZZZ,"48.3624991949,5.7213897992",9999
Aérodrome de Serres - la Bâtie-Montsaléon,ZZZZ,"44.4540565951,5.7284982992",9999
Aérodrome d'Aspres-sur-Buëch,ZZZZ,"44.5178751951,5.7364479992",9999
Aérodrome de Mens,ZZZZ,"44.8055572950,5.7536110992",9999
"Førde lufthamn, Bringeland",ZZZZ,"61.3913709948,5.7591893992",9999
Aérodrome de Saint Claude Pratz,ZZZZ,"46.3889007950,5.7722200992",9999
Aérodrome du Castellet,ZZZZ,"43.2524985951,5.7851900992",9999
Champagnole Crotenay Airport,ZZZZ,"46.7644004949,5.8208298992",9999
Lierneux Airport,ZZZZ,"50.2867011948,5.8363899992",9999
Vittel (Auzainvilliers) Airport,LFXC,"48.2285994949,5.8430199992",9999
Vliegbasis De Peel,ZZZZ,"51.5194422948,5.8592295992",9999
Vliegbasis Deelen,ZZZZ,"52.0624628948,5.8756324992",9999
Chambéry Airport,ZZZZ,"45.6396688950,5.8812183992",9999
Base de Chambley-Bussières,ZZZZ,"49.0271066949,5.8821995992",9999
Flying,ZZZZ,"51.7836848948,5.8829898992",9999
Aérodrome de Crête de Brouffiers,ZZZZ,"45.3411101950,5.8861107992",9999
Sterpenich Airfield,ZZZZ,"49.6624751948,5.8881515992",9999
Aerodrome de Villerupt,ZZZZ,"49.4113366948,5.8904707992",9999
Altisurface de Saint-Étienne-en-Dévoluy,ZZZZ,"44.6688994950,5.9061097992",9999
Spa La Sauvenière,EBSP,"50.4779048948,5.9099050992",9999
Nationaal Zweefvliegcentrum Terlet,ZZZZ,"52.0572013948,5.9244398992",9999
CCMAR Mediterranee,ZZZZ,"43.0826987951,5.9338058992",9999
Hélistation de Toulon-Saint-Mandrier,ZZZZ,"43.0826987951,5.9338197992",9999
Aerodrome de Doncourt,ZZZZ,"49.1492550948,5.9342220992",9999
Vittel Champ De Course Airport,ZZZZ,"48.2238997949,5.9352797992",9999
Base de Nancy-Ochey,ZZZZ,"48.5813235949,5.9614733992",9999
Aérodrome de la Salette les Opinions,ZZZZ,"44.8366660950,5.9625000992",9999
Altisurface du Col de Belledonne,ZZZZ,"45.1666678950,5.9875001992",9999
Ultraleichtflugplatz Braunsrath-Selsten,ZZZZ,"51.0504340948,6.0534298992",9999
Pont St Vincent Airport,ZZZZ,"48.6013984949,6.0577797992",9999
TrafficPort Venlo,ZZZZ,"51.3932693948,6.0668857992",9999
Aéroport d'Épinal-Mirecourt,ZZZZ,"48.3239573949,6.0685727992",9999
Aérodrome de Clamensane,ZZZZ,"44.1805572951,6.0744437992",9999
"Ørsta-Volda lufthavn, Hovden",ZZZZ,"62.1802189948,6.0777195992",9999
Altiport Henri Giraud,ZZZZ,"45.0887840950,6.0850403992",9999
"Sandane Airport, Anda",ENSD,"61.8305690948,6.1061161992",9999
Aéroport International de Genève,ZZZZ,"46.2302273950,6.1072371991",9999
Geneva Cointrin International Airport,LSGG,"46.2368999950,6.1088999991",9999
Luftsportverein Goch e.V.,ZZZZ,"51.6912358948,6.1102896991",9999
"Ålesund lufthavn, Vigra",ZZZZ,"62.5624999948,6.1197199991",9999
Aéroport de Metz-Frescaty,ZZZZ,"49.0742345948,6.1308891991",9999
Brüggen Air Base,ZZZZ,"51.1999439948,6.1319948991",9999
Altisurface du Glacier de la Barbaratre,ZZZZ,"45.1605567950,6.1388887991",9999
Aérodrome du Col de Sarenne,ZZZZ,"45.0875014950,6.1458329991",9999
Flughafen Weeze/Niederrhein,ZZZZ,"51.6012849948,6.1459396991",9999
Toulon-Hyères Airport,LFTH,"43.0972528951,6.1476651991",9999
Aérodrome de Puimoisson,ZZZZ,"43.8703002951,6.1647200991",9999
Altisurface du Glacier de l'Étendard,ZZZZ,"45.1624984950,6.1666669991",9999
Elsenborn Airport,ZZZZ,"50.4833659948,6.1821463991",9999
Thionville Yutz Airport,LFGV,"49.3546981948,6.2013897991",9999
Nancy Malzeville Airport,ZZZZ,"48.7243995949,6.2077798991",9999
Luxembourg-Findel International Airport,ZZZZ,"49.6259176948,6.2080391991",9999
Altisurface de la Pointe de Louillon,ZZZZ,"45.2416686950,6.2166671991",9999
Venlose Zweefvliegclub,ZZZZ,"51.3631409948,6.2197090991",9999
Aéroport de Nancy-Essey,ZZZZ,"48.6904156949,6.2272012991",9999
Nancy Azelot Airport,ZZZZ,"48.5928000949,6.2411097991",9999
Kitzebour Landing Strip,ZZZZ,"49.7891997948,6.2411097991",9999
Aéroport de Metz-Nancy-Lorraine,ZZZZ,"48.9814348949,6.2433717991",9999
Altisurface Dôme de la Lauze,ZZZZ,"44.9986114950,6.2458328991",9999
Aérodrome de Praz Sauge et Pré Vernay,ZZZZ,"45.1888884950,6.2530559991",9999
La Côte Airport,ZZZZ,"46.4063987950,6.2580599991",9999
Aérodrome de la Toussuire,ZZZZ,"45.2722205950,6.2666668991",9999
Aérodrome d'Annemasse,ZZZZ,"46.1920012950,6.2683901991",9999
Flugplatz Büllingen - Club Feuervogel,ZZZZ,"50.4143291948,6.2767277991",9999
Aérodrome de Saint-Rémy-de-Maurienne,ZZZZ,"45.3749999950,6.2777780991",9999
Segelflugpatz,ZZZZ,"51.7709797948,6.2970430991",9999
Altisurface du Glacier Lombard,ZZZZ,"45.1083335950,6.3222221991",9999
Le Valdahon Air Base,LFXH,"47.1666984949,6.3499998991",9999
Ultraleichtflugplatz Kückhoven,ZZZZ,"51.0635749948,6.3568209991",9999
Base aérienne 116 Luxeuil Saint-Sauveur,ZZZZ,"47.7857071949,6.3631826991",9999
Segelflugplatz Wanlo-Niersquelle,ZZZZ,"51.1007969948,6.4000909991",9999
Montricher Airport,ZZZZ,"46.5903014950,6.4005598991",9999
Van Hal Voorst,ZZZZ,"51.8735186948,6.4163188991",9999
Aérodrome de Valmorel,ZZZZ,"45.4416655950,6.4180559991",9999
Aérodrome de Valloire Bonnenuit,ZZZZ,"45.1211740950,6.4187707991",9999
Aérodrome de la Clusaz,ZZZZ,"45.8736114950,6.4250001991",9999
Aérodrome du Col de Cenise,ZZZZ,"46.0208320950,6.4499997991",9999
Centre de Vol à voile d'Habère-Poche,ZZZZ,"46.2699171950,6.4636256991",9999
Aérodrome du Col de la Fenêtre,ZZZZ,"45.3513907950,6.4888891991",9999
Bømoen Flyplass,ZZZZ,"60.6396214948,6.4969942991",9999
Flughafen Düsseldorf Mönchengladbach,ZZZZ,"51.2300056948,6.5039002991",9999
Altisurface de Thorame-Haute Les Serres 2,ZZZZ,"44.1150016951,6.5386108991",9999
Motor- und Segelflugplatz Saalhoff,ZZZZ,"51.5298638948,6.5395092991",9999
Segelflugplatz Konz-Könen,ZZZZ,"49.6758155948,6.5439528991",9999
Altisurface de Thorame-Haute Chamatte,ZZZZ,"44.1397208951,6.5483331991",9999
Altisurface de Thorame-Haute Les Serres,ZZZZ,"44.1230544951,6.5599998991",9999
Altiport de Val Thorens,ZZZZ,"45.2819442950,6.5736107991",9999
Altiport de Méribel,ZZZZ,"45.4062424950,6.5791051991",9999
Aérodrome de Saint Roch Mayères,ZZZZ,"45.9500007950,6.5861110991",9999
Base ULM André Borne,ZZZZ,"48.2868440949,6.5913615991",9999
Wesel-Römerwardt Airport,ZZZZ,"51.6627768948,6.5958327991",9999
Aérodrome de Mont-Dauphin - Saint-Crépin,ZZZZ,"44.7016982950,6.6002797991",9999
Aérodrome de Barcelonnette - Saint-Pons,ZZZZ,"44.3867533951,6.6096311991",9999
Yverdon-les-Bains Airport,ZZZZ,"46.7619018949,6.6133298991",9999
Aéroport de la Blécherette,ZZZZ,"46.5452669950,6.6166726991",9999
"Farsund lufthavn, Lista",ZZZZ,"58.1002999947,6.6249999991",9999
Altiport de Courchevel,ZZZZ,"45.3967017950,6.6347197991",9999
Aérodrome de Sallanches,ZZZZ,"45.9538993950,6.6391701991",9999
Aérodrome de Megève,ZZZZ,"45.8208007950,6.6522197991",9999
Norvenich Airport,ZZZZ,"50.8311995948,6.6581701991",9999
Flugplatz Saarlouis-Düren,ZZZZ,"49.3129192948,6.6719145991",9999
Aérodrome de Fayence,ZZZZ,"43.6088981951,6.7027797991",9999
Aérodrome de Vaugellaz,ZZZZ,"45.6072234950,6.7097219991",9999
Dieuze Guéblange Airport,ZZZZ,"48.7752990949,6.7152800991",9999
Aérodrome de Morzine Avoriaz,ZZZZ,"46.1902770950,6.7624997991",9999
Flughafen Düsseldorf International,ZZZZ,"51.2805490948,6.7633668991",9999
Altisurface du Glacier de la Chiaupe,ZZZZ,"45.4916686950,6.7750000991",9999
Flugplatz Wershofen/Eifel,ZZZZ,"50.4509782948,6.7811780991",9999
Aérodrome de Sollières Sardières,ZZZZ,"45.2554177950,6.8010290991",9999
Borken-Hoxfeld Airport,ZZZZ,"51.8533324948,6.8147220991",9999
Gossen Airfield,ZZZZ,"62.8349990948,6.8299998990",9999
La Tete Des Champs Le Menil Airport,ZZZZ,"47.9166678949,6.8305558990",9999
Flughafen Wenningfeld,ZZZZ,"51.9955455948,6.8434889990",9999
Altisurface du du Dôme du Goûter,ZZZZ,"45.8458327950,6.8499998990",9999
Flugplatz Daun,ZZZZ,"50.1760155948,6.8583255990",9999
Flugplatz Schwarze Heide,ZZZZ,"51.6144486948,6.8611671990",9999
Altisurface de Cipières Alpes d'Azur,ZZZZ,"43.7794821951,6.8655245990",9999
Colombier,ZZZZ,"46.9596330949,6.8663658990",9999
Vers Le Col Du Palet Airport,ZZZZ,"45.4505576950,6.8833331990",9999
Altisurface du Glacier de la Grande Motte,ZZZZ,"45.4249991950,6.8944439990",9999
Payerne Airport,LSMP,"46.8432006949,6.9150599990",9999
Flugplatz Neumagen-Dhron,ZZZZ,"49.8425140948,6.9163359990",9999
Aérodrome de la Tovière,ZZZZ,"45.4655570950,6.9347218990",9999
Altisurface du Glacier du Tacul,ZZZZ,"45.8916663950,6.9374999990",9999
Meiersberg,ZZZZ,"51.3000704948,6.9554502990",9999
Aéroport de Cannes-Mandelieu,ZZZZ,"43.5476227951,6.9563065990",9999
Altisurface du Glacier de Talèfre,ZZZZ,"45.9083327950,6.9833330990",9999
Aérodrome de Bex,ZZZZ,"46.2583007950,6.9863900990",9999
Altisurface du Glacier d'Argentière,ZZZZ,"45.9416655950,6.9999999990",9999
Altisurface du Glacier du Tour,ZZZZ,"45.9833335950,6.9999999990",9999
Bressaucourt,ZZZZ,"47.3936270949,7.0310404990",9999
Porrentruy Airport,ZZZZ,"47.4105987949,7.0516700990",9999
Flugplatz Juist,ZZZZ,"53.6816568947,7.0556540990",9999
Fliegerhorst Büchel,ZZZZ,"50.1764722948,7.0639919990",9999
"Aérodrome de Fribourg, Ecuvillens",ZZZZ,"46.7548544949,7.0747004990",9999
Courtelary Airport,ZZZZ,"47.1836013949,7.0908297990",9999
Aérodrome de la Gruyère,ZZZZ,"46.5949416950,7.0942541990",9999
Sportflugplatz Mt Royal,ZZZZ,"49.9719964948,7.1132603990",9999
FSV-Modelflugplatz Herten,ZZZZ,"51.6222087948,7.1224932990",9999
Flughafen Köln/Bonn,ZZZZ,"50.8720047948,7.1301750990",9999
Bellechasse Airport,ZZZZ,"46.9794005949,7.1322197990",9999
Altiport d'Isola 2000,ZZZZ,"44.1716651951,7.1630558990",9999
Flugplatz Nordhorn-Lingen,ZZZZ,"52.4564997948,7.1831168990",9999
Flugplatz Norddeich,ZZZZ,"53.6331902947,7.1906613990",9999
Phalsbourg-Bourscheid Air Base,LFQP,"48.7656021949,7.2012952990",9999
LSV Albatros Modelflug,ZZZZ,"51.6399476948,7.2145336990",9999
Aéroport de Nice-Côte d'Azur,ZZZZ,"43.6615753951,7.2160923990",9999
Flugplatz Emden,ZZZZ,"53.3901804947,7.2276360990",9999
Glacier des diablertets,ZZZZ,"46.3206525950,7.2328796990",9999
Saanen Airport,LSGK,"46.4874991950,7.2508301990",9999
Segelfluggelände Mönchsheide,ZZZZ,"50.5078207948,7.2560079990",9999
"Molde lufthavn, Årø",ZZZZ,"62.7447219948,7.2624999990",9999
Flughafen Frankfurt-Hahn,ZZZZ,"49.9482505948,7.2665607990",9999
Verkehrslandeplatz Borkenberge,ZZZZ,"51.7794795948,7.2817653990",9999
Flugplatz Biel-Kappelen,ZZZZ,"47.0903566949,7.2915473990",9999
Baumholder Army Air Field,ETEK,"49.6517606948,7.3050251990",9999
Flugplatz Mendig,ZZZZ,"50.3668085948,7.3084901990",9999
Flugplatz Meppen,ZZZZ,"52.7232017947,7.3263301990",9999
Sion Airport,LSGS,"46.2196006950,7.3267597990",9999
Segelfluggelände Eudenbach,ZZZZ,"50.6717390948,7.3617723990",9999
Aéroport de Colmar-Houssen,ZZZZ,"48.1097483949,7.3623735990",9999
Segelflugplatz Lindlar,ZZZZ,"50.9952878948,7.3730508990",9999
Flugplatz Baltrum,ZZZZ,"53.7248389947,7.3732389990",9999
Zweisimmen,ZZZZ,"46.5514870950,7.3795967990",9999
Rheine Bentlage Airport,ZZZZ,"52.2911986948,7.3870000990",9999
St Stephan Airport,LSTS,"46.4973983950,7.4125699990",9999
Saverne Steinbourg Airport,ZZZZ,"48.7541501949,7.4249843990",9999
Flugplatz Nüttermoor,ZZZZ,"53.2715457947,7.4450941990",9999
Modellflugplatz Haselünne,ZZZZ,"52.6981307948,7.4458346990",9999
Bitche Airport,ZZZZ,"49.0594828949,7.4525287990",9999
Dittingen Airport,ZZZZ,"47.4385985949,7.4913901990",9999
Flughafen Bern-Belp,ZZZZ,"46.9125930949,7.5009885990",9999
Flugplatz Winningen,ZZZZ,"50.3244917948,7.5275942990",9999
Flughafen Basel-Mülhausen-Freiburg,ZZZZ,"47.5920857949,7.5291661990",9999
"Valle Airfield, Åraksøyne",ZZZZ,"59.0317229947,7.5549029989",9999
Meinerzhagen,ZZZZ,"51.0999735948,7.5997810989",9999
Ramstein Air Base,ETAR,"49.4369010948,7.6002797989",9999
Torino-Aeritalia Airport,ZZZZ,"45.0867366950,7.6041126989",9999
MFC Spay,ZZZZ,"50.2560494948,7.6137589989",9999
Flughafen Dortmund,ZZZZ,"51.5162753948,7.6138320989",9999
altiporto di chamois,ZZZZ,"45.8337582950,7.6185048989",9999
Aeroporto Torino Cuneo Levaldigi,ZZZZ,"44.5433781951,7.6192895989",9999
Flugplatz Bremgarten,ZZZZ,"47.9012106949,7.6201891989",9999
Strasbourg-Entzheim,ZZZZ,"48.5447669949,7.6274777989",9999
Segelflugplatz Hengsen-Opherdicke,ZZZZ,"51.4733576948,7.6417375989",9999
Turin International Airport,ZZZZ,"45.2005115950,7.6486543989",9999
Dierdorf-Wienau Airport,ZZZZ,"50.5658415948,7.6533081989",9999
Fliegerhorst Wittmundhafen,ZZZZ,"53.5479114947,7.6674006989",9999
Reichenbach Air Base,ZZZZ,"46.6136016949,7.6777801989",9999
Flughafen Münster/Osnabrück International (FMO),ZZZZ,"52.1316181948,7.6933999989",9999
Ose Airfield,ZZZZ,"58.9416666947,7.6974999989",9999
Flugplatz Altena-Hegenscheid,ZZZZ,"51.3124345948,7.7005329989",9999
Segelflugplatz Iserlohn-Sümmern,ZZZZ,"51.4389705948,7.7027728989",9999
Segelfluggelände Kamen-Heeren,ZZZZ,"51.5917034948,7.7038040989",9999
Bergneustadt - Auf dem Dümpel,ZZZZ,"51.0522906948,7.7056695989",9999
Turtman Air Base,ZZZZ,"46.3026008950,7.7139501989",9999
Campo Volo,ZZZZ,"45.3577269950,7.7215331989",9999
Flugplatz Langenthal-Bleienbach,ZZZZ,"47.1831408949,7.7421838989",9999
Ultraleichtflugplatz,ZZZZ,"51.7679429948,7.7458783989",9999
Aérodrome de Strasbourg Neuhof,ZZZZ,"48.5544013949,7.7780599989",9999
Plettenberg-Hüinghausen,ZZZZ,"51.1919440948,7.7911109989",9999
Flugplatz Barßel-Lohe,ZZZZ,"53.1622724947,7.8006517989",9999
Evje Airfield,ZZZZ,"58.6047210947,7.8124999989",9999
Flugplatz Hamm,ZZZZ,"51.6897253948,7.8146616989",9999
Raron Airport,ZZZZ,"46.3036002950,7.8233298989",9999
"Kristiansund lufthavn, Kvernberget",ZZZZ,"63.1119399948,7.8261099989",9999
Black Forest Airport Lahr,EDTL,"48.3696879949,7.8261423989",9999
Segelflugplatz - Betzdorf/Kirchen,ZZZZ,"50.8183092948,7.8344887989",9999
Flugplatz Kehl - Sundheim,ZZZZ,"48.5623079949,7.8431484989",9999
Interlaken Air Base,ZZZZ,"46.6766013949,7.8790797989",9999
Olten Airport,ZZZZ,"47.3438899949,7.8886015989",9999
Fliegerhorst Jever,ZZZZ,"53.5335482947,7.8887182989",9999
Segelflughafen Nastätten,ZZZZ,"50.1979392948,7.8901631989",9999
Segelfluggelände Eibinger-Forstwiesen,ZZZZ,"50.0161860948,7.8937844989",9999
Hünsborn,ZZZZ,"50.9287021948,7.8991847989",9999
Sportflugplatz Langenlonsheim,ZZZZ,"49.9095680948,7.9064430989",9999
Agrarflug Beese,ZZZZ,"51.7815447948,7.9069548989",9999
Flugplatz Helgoland-Düne,ZZZZ,"54.1858953947,7.9146718989",9999
Achmer Airport,ZZZZ,"52.3803406948,7.9154061989",9999
Offenburg Airport,ZZZZ,"48.4507352949,7.9231774989",9999
Westerstede-Felde Airport,ZZZZ,"53.2886123947,7.9305557989",9999
Sonderlandeplatz Attendorn-Finnentrop,ZZZZ,"51.1456972948,7.9365003989",9999
Aviosuperficie il Falco,ZZZZ,"45.2686648950,7.9479431989",9999
Fricktal-Schupfart Airport,ZZZZ,"47.5088996949,7.9499997989",9999
Atterheide,ZZZZ,"52.2871939948,7.9715233989",9999
Ohlsbach PPR,ZZZZ,"48.4329452949,7.9726764989",9999
Segelfluggelände Eisernhardt,ZZZZ,"50.8375918948,8.0189329989",9999
Flugplatz HOF,ZZZZ,"50.6611529948,8.0223480989",9999
Flugplatz Varrelbusch,ZZZZ,"52.9088172947,8.0352899989",9999
Flugplatz Arnsberg Ruhrwiese,ZZZZ,"51.3863259948,8.0601048989",9999
